text,label,置信度
此行间从春天出发！总书记的两会关心事微视频从春天出发春潮涌动，2026年全国两会启幕在即。重温总书记在历年全国两会上的关心事，其中有对百姓生活的牵挂，也有对宏伟蓝图的擘画。从春天出发，把殷殷期盼化为实干行动，必能书写中国式现代化的新篇章。总书记两会上的关心事此行间人民日报的微博视频,0,0.9551100134849548
实用转存！9图了解人大知识点十四届全国人大四次会议将于3月5日在北京召开。全国人民代表大会是什么？将决定哪些国家重大事项？人大代表怎么产生？一份实用学习笔记，为你划重点全国两会，共同期待！,0,0.650473952293396
最高法发布惩治网暴犯罪案例2人开盒曝光他人信息获刑今天3日，最高人民法院发布依法惩治网络暴力违法犯罪典型案例捏造行贿事实诽谤他人获刑案例一网络发布前女友裸照、裸聊视频被告人获刑一年二个月案例二捏造行贿事实网上诽谤他人被告人被判处有期徒刑一年案例三通过网络开盒曝光他人个人信息被告人获刑更多详戳网页链接人民日报记者魏哲哲,1,0.4850693643093109
有奖征集！电影登月海报等你共创元宵节逢月全食，与联合发起马年元宵月主题图片征集。即日起至3月15日，带话题和登月一起晒月亮发博，晒出你的月亮主题摄影、绘画作品，就有机会获得电影登月观影券及限定文创好礼！详情戳图查看电影登月定档航天日,0,0.9139991998672485
习语丨总书记两会上关心的那些事每年全国两会，习近平总书记都会到团组，同代表委员们倾心交流、共商国是。一次次细致询问，一句句殷殷叮嘱，都饱含着深沉的人民情怀。人民日报的微博视频,0,0.6741085052490234
期待！电影登月定档航天日月背，比月亮本身还神秘！中国首部探月工程纪录电影登月第一部将于4月24日中国航天日上映。影片聚焦嫦娥六号任务幕后航天人群像，全景纪实人类首次月背采样壮举，将为观众带来身临其境的沉浸式追月体验。戳预告片一起来看挖宝小六航天日限时返场！人民日报的微博视频,0,0.9313139915466309
美驻沙特使馆遭袭起火沙特阿拉伯国防部3日确认，美驻沙特大使馆遭无人机袭击起火。新华社,2,0.7437528371810913
马年元宵晚会，你期待谁的亮相？今晚8点，一起关注2026年元宵晚会元宵晚会期待住了赏花灯、猜灯谜、包汤圆等元宵民俗贯穿晚会始终开场歌舞元宵正好将街巷欢腾的元宵景致搬上舞台宋轶、希林娜依高、姚晓棠、欧阳娜娜共同演唱的歌曲好彩头撷取簪花的浪漫意象创编戏歌春江花好月圆夜在流行旋律中融入京剧、昆曲、沪剧、川剧等不同剧种声腔曲艺新唱学做团圆饭中，北京单弦、陕北说书、上海说唱、河南坠子轮番登场姜妍、毛不易、丁勇岱、萨日娜共同演绎人间小满王铮亮的一撇一捺在炊烟袅袅、岁月白发中，感念长辈默默守护的深沉爱意梁咏琪以一首粤语歌曲归程诉说对故乡的眷恋详戳网页链接,0,0.9569041132926941
转存试试！挑战一笔连完所有元宵你能不斜连、不重复，一笔连完所有不露馅的元宵吗？今天是元宵节，一起截图试试记得带话题元宵不露馅挑战发微博，晒出你的答案！,0,0.7186707854270935
伊朗称纳坦兹核设施遭美以两次袭击美以对伊朗核设施发动2次袭击据伊朗伊斯兰共和国通讯社2日报道，伊朗原子能组织主席伊斯拉米表示，美国和以色列1日晚间对位于伊朗中部伊斯法罕省的纳坦兹核设施发动了两次袭击。伊斯拉米在致国际原子能机构总干事格罗西的信中作上述表示，并强调伊朗的核设施是和平的。伊斯拉米呼吁国际原子能机构尽快履行其规约规定的职责，谴责此类非法行为。他表示，伊朗已采取必要措施捍卫其主权权利，并将采取适当法律行动。去年6月21日，美国对伊朗发起午夜之锤打击行动，美国总统特朗普宣布美军成功打击伊朗福尔道、纳坦兹和伊斯法罕3处核设施。新华社,2,0.7924456596374512
过了元宵才算过完年今天是正月十五元宵节。元宵软糯，寄托着诸事圆满的美好祝愿。花灯璀璨，映照出国泰民安的祥和画卷。愿您平安幸福，岁岁安康。今天吃元宵还是吃汤圆？一起聊聊，互送祝福！元宵节人民日报的微博视频,0,0.9754741787910461
特朗普称对伊行动进展远超预期特朗普称对伊行动将持续下去美军中央司令部2日在社交媒体平台发布消息说，已有6名美国军人在对伊朗的军事行动中身亡。美军称6名军人在对伊行动中身亡此消息说，美军从之前遭伊朗报复打击的一处设施中，找到此前下落不明的两名军人的遗体。另据美国星条旗报报道，美军中央司令部发言人蒂姆霍金斯2日说，截至当天下午，已有18名美军士兵在对伊朗的军事行动中受重伤。美国总统特朗普2日在白宫举行的一个活动上称，对伊行动进展远超预期，但最终无论需要多长时间、付出何种代价，美方都会将行动持续下去。政府预计行动将持续4到5周，但我们有能力持续更长时间。2月28日，美国和以色列对伊朗发动大规模袭击，伊朗最高领袖哈梅内伊遭袭身亡。随后，伊朗对中东地区的美军基地和以色列目标发起还击。新华社,2,0.7722378373146057
汤圆甜甜，好事连连！收藏元宵节押韵祝福文案今天是正月十五元宵节。元宵节祝福怎么写？建议一键收藏：愿花好月圆，福泽绵延；愿灯火可亲，万事顺心；愿阖家团圆，诸事圆满过了元宵才算过完年，新的开始，愿所有人带着满满的祝福，继续向前！早安！,0,0.983109712600708
你好，明天春季开学近在眼前，最短学期里，藏着最满的期待。收心归位，把假期的松弛，化作书桌前的专注；笃行奋进，让心中的好奇，长成前行的坚定。春光漫过窗棂，正是读书好时节。愿每一位学子执笔为剑，以梦为帆，不负韶华，不负自己，在书香里积蓄力量，在奔跑中迎接梦想的盛放。,0,0.9781386256217957
转存！元宵节文案已备好元宵节朋友圈文案和配图已备好马年圆满，岁岁长安花灯亮起时，新春的快乐再续一集元宵元宵，烦恼全消新年的第一轮满月，会照亮你奔赴热爱的每一步生活的甜总会哒哒哒跑到你碗里更多人民日报夜读夜读元宵节朋友圈怎么发？文案和配图都替你准备好了,0,0.97939133644104
伊朗宣布袭击一悬挂美国国旗油轮伊朗导弹袭击一挂美国国旗油轮伊朗德黑兰时报社交账号3月2日报道，伊朗伊斯兰革命卫队利用导弹摧毁了停泊在巴林港的悬挂美国国旗的史丹纳因佩尔泰夫号油轮。彭博社此前报道，一艘隶属于美国军方燃料采购项目的油轮在波斯湾受损。人民日报记者张志文网页链接,2,0.7921473979949951
怎么看AI接盘寒假作业人民锐评：AI接盘寒假作业，如何守护少年的你？别让AI偷走孩子的思考力学生寒假结束，补作业成为许多家庭上演的压轴大戏。与往年不同，今年不少家庭多了一位特殊的帮手人工智能。有了它，短短几秒钟就能生成原本要苦思冥想的作文；习题册拍照上传，转眼便可生成详细解答。AI强大的功能让不少孩子尝到了甜头，却也引发了忧虑：当思考可以外包、答案触手可及，该怎样培养孩子们独立思考的能力？在智能浪潮席卷的今天，人工智能为教育打开了新的空间。中小学人工智能通识教育指南2025年版中小学生成式人工智能使用指南2025年版等文件明确鼓励人工智能赋能教育，推动技术与教学深度融合。智能辅导、资料检索、创意启发人工智能丰富学习内容、拓展知识边界，为因材施教、个性化学习提供了更好技术支撑。然而工具带来的影响，也与使用的尺度与方向有关。从计算机到互联网，从搜索引擎到人工智能，每一次技术革新在推动进步的同时，也会产生新的挑战。当AI成为孩子们的写作业神器，如果复制粘贴、照搬答案成为习惯，看似快速完成任务，实则跳过了知识内化、逻辑推演、试错反思的关键过程，赢在效率，却输了能力。更值得警惕的是，AI生成的内容可能存在信息偏差甚至错误，华丽辞藻的背后是真情实感的缺失。长此以往，孩子们失去的不仅是解题能力，更是创新精神和独立人格这一成长基石。面对AI浪潮，帮助孩子们厘清技术的边界，划出使用的红线十分重要。教育部明确严禁学生直接复制AI生成内容完成作业，限制在创造性任务中滥用人工智能，正是为了防止技术滥用、偏离教育初心。一方面，学校在作业设计上应增加开放性、综合性任务，让AI难以简单代劳，倒逼学生回归深度思考；另一方面，要将数字素养纳入核心课程，不仅教孩子怎么用，更要教他们怎么辨。要让学生明白，AI的答案并不完全准确，存在偏见与谬误。让孩子在与AI的互动中学会提问、甄别、整合，形成自己的见解。更要让孩子学会如何用好AI，真正做工具的主人。更为根本的是，守护那些AI无法替代的能力好奇心、想象力、同理心这些品质才是未来人生真正的核心竞争力。家庭是守护青少年健康成长的第一道关口，家长的引导与陪伴不可或缺。面对智能产品低龄化普及，家长既不必谈AI色变、全盘禁止，也不能放任不管、任由依赖，而是要用高质量陪伴与做好示范，鼓励孩子在现实生活中去观察、体验、感悟，成长为有温度、有思考的人。为未成年人筑起数字防火墙也需要政府与平台扛起责任：优化未成年人模式，对作业代写等功能实行源头阻断；加强算法治理与内容审核，杜绝不良信息与错误内容的传播只有让技术向善，才能为成长护航。无论技术如何迭代，学习的真谛从未改变。在AI时代，我们比任何时候都更需要呵护少年心中那颗独立思考的火种。让我们共同努力，为少年的你撑起一片健康成长的天空。网页链接,2,0.46591803431510925
伊方愿全力保障中方人员机构的安全王毅同阿拉格齐通话中共中央政治局委员、外交部长王毅2日应约同伊朗外长阿拉格齐通电话。阿拉格齐通报了地区局势最新情况，表示美国第二次在伊美谈判期间对伊发动战争。双方本次谈判已取得积极进展，但美方的行为违反所有国际法，踩踏了伊方红线。伊方别无选择，必须全力自卫。中方公开表达了公道正义立场，希望继续为避免地区紧张局势升级发挥积极作用。王毅重申了中方对当前伊朗形势的原则立场，表示中方珍视中伊传统友谊，支持伊方捍卫主权安全、领土完整和民族尊严，支持伊方维护自身正当合法权益。王毅表示，中方已敦促美国、以色列立即停止军事行动，避免紧张事态进一步升级，防止战事扩大蔓延至整个中东地区。相信伊方在当前严峻复杂局面下，能够保持国家社会稳定，重视邻国合理关切，维护在伊中国公民和机构安全。阿拉格齐表示伊方愿全力保障中方人员和机构的安全。,2,0.836789608001709
